0,3,0.0,0.066
1,4,0.0,0.046
2,1,0.0,0.04
3,1,0.0,0.04
4,1,0.0,0.052
5,2,0.0,0.047
6,1,0.0,0.055
7,1,0.0,0.055
8,3,30.0,0.058
9,6,42.0,0.062
10,2,24.0,0.058
11,2,0.0,0.056
12,1,0.0,0.046
13,5,24.0,0.048
14,5,18.0,0.047
15,1,0.0,0.046
16,1,0.0,0.045
17,1,0.0,0.045
18,2,0.0,0.052
19,3,4.0,0.054
20,2,4.0,0.057
21,2,0.0,0.047
22,1,0.0,0.057
23,1,0.0,0.052
24,2,0.0,0.054
25,2,0.0,0.052
26,4,0.0,0.058
27,2,0.0,0.044
28,1,0.0,0.059
29,3,8.0,0.049
30,2,0.0,0.059
31,2,0.0,0.052
32,2,0.0,0.053
33,1,0.0,0.059
34,3,39.0,0.063
35,5,74.0,0.067
36,6,21.0,0.064
37,1,0.0,0.06
38,1,0.0,0.06
39,1,0.0,0.06
40,2,0.0,0.057
41,5,0.0,0.056
42,3,10.0,0.059
43,2,0.0,0.056
44,1,0.0,0.057
45,1,0.0,0.057
46,2,0.0,0.058
47,5,7.0,0.061
48,3,0.0,0.056
49,1,0.0,0.06
50,3,27.0,0.062
51,3,2.0,0.049
52,3,0.0,0.05
53,2,1.0,0.052
54,2,0.0,0.048
55,2,0.0,0.052
56,5,0.0,0.053
57,2,0.0,0.059
58,4,13.0,0.054
59,2,17.0,0.053
60,2,20.0,0.054
61,3,8.0,0.058
62,2,6.0,0.054
63,1,0.0,0.064
64,1,0.0,0.064
65,1,0.0,0.064
66,1,0.0,0.067
67,1,0.0,0.068
68,6,96.0,0.068
69,7,204.0,0.072
70,3,150.0,0.073
71,2,0.0,0.047
72,3,0.0,0.056
73,3,6.0,0.053
74,1,0.0,0.059
75,2,0.0,0.058
76,4,0.0,0.052
77,3,3.0,0.055
78,2,0.0,0.053
79,2,9.0,0.056
80,4,16.0,0.059
81,2,0.0,0.058
82,2,9.0,0.059
83,3,9.0,0.05
84,2,0.0,0.055
85,2,0.0,0.06
86,3,1.0,0.05
87,2,0.0,0.052
88,8,23.5,0.055
89,1,0.0,0.05
90,1,0.0,0.052
91,3,8.0,0.053
92,3,0.0,0.058
93,1,0.0,0.056
94,7,55.0,0.059
95,3,36.0,0.063
96,2,0.0,0.049
97,2,0.0,0.059
98,9,56.0,0.062
99,2,0.0,0.06
100,2,0.0,0.059
101,3,8.0,0.056
102,1,0.0,0.059
103,3,0.0,0.054
104,3,3.0,0.052
105,3,0.0,0.064
106,2,1.0,0.055
107,2,0.5,0.053
108,4,154.0,0.074
109,2,0.0,0.051
110,2,0.0,0.05
111,4,3.5,0.051
112,3,9.0,0.059
113,3,16.0,0.063
114,1,0.0,0.058
115,2,2.0,0.062
116,5,48.0,0.07
117,1,0.0,0.065
118,1,0.0,0.065
119,4,2.5,0.051
120,2,0.0,0.047
121,1,0.0,0.053
122,2,5.0,0.056
123,5,19.0,0.059
124,4,0.0,0.054
125,3,9.0,0.059
126,1,0.0,0.062
127,1,0.0,0.062
128,1,0.0,0.062
129,8,52.0,0.067
130,2,0.0,0.051
131,3,21.0,0.058
132,1,0.0,0.054
133,1,0.0,0.057
134,2,0.0,0.053
135,2,16.0,0.059
136,2,9.0,0.051
137,3,0.0,0.05
138,6,0.0,0.064
139,5,48.0,0.061
140,7,65.0,0.062
141,3,23.0,0.063
142,2,0.0,0.063
143,4,3.0,0.06
144,2,2.0,0.051
145,3,2.0,0.051
146,2,18.0,0.054
147,2,0.0,0.046
148,3,0.0,0.049
149,2,0.0,0.053
150,3,2.0,0.06
151,2,0.0,0.059
152,2,0.0,0.053
153,7,42.0,0.057
154,7,47.0,0.057
155,2,0.0,0.054
156,2,6.0,0.054
157,4,17.0,0.06
158,1,0.0,0.054
159,1,0.0,0.054
160,1,0.0,0.047
161,2,1.0,0.046
162,2,0.0,0.052
163,4,4.0,0.054
164,1,0.0,0.052
165,1,0.0,0.049
166,2,1.0,0.043
167,2,0.0,0.053
168,2,0.0,0.055
169,3,0.0,0.055
170,4,4.0,0.058
171,3,0.0,0.062
172,2,0.0,0.052
173,2,0.0,0.054
174,4,4.0,0.055
175,2,0.0,0.051
176,2,0.0,0.044
177,3,0.0,0.059
178,3,0.0,0.056
179,3,4.0,0.062
180,1,0.0,0.055
181,2,0.0,0.057
182,1,0.0,0.057
183,1,0.0,0.057
184,7,23.5,0.061
185,2,3.0,0.05
186,2,0.0,0.059
187,4,6.0,0.052
188,2,2.0,0.062
189,2,0.0,0.053
190,2,0.0,0.051
191,3,0.0,0.057
192,3,4.0,0.054
193,2,0.0,0.057
194,3,0.0,0.051
195,2,4.0,0.052
196,2,0.0,0.049
197,1,0.0,0.054
198,6,14.0,0.056
199,4,8.0,0.061
200,2,0.0,0.058
201,3,0.0,0.057
202,2,0.0,0.058
203,1,0.0,0.055
204,2,0.0,0.05
205,7,19.0,0.066
206,2,2.0,0.066
207,5,0.0,0.07
208,2,0.0,0.058
209,1,0.0,0.055
210,4,6.0,0.053
211,1,0.0,0.05
212,1,0.0,0.05
213,1,0.0,0.05
214,2,0.0,0.053
215,3,0.0,0.056
216,2,0.0,0.047
217,1,0.0,0.05
218,3,0.0,0.053
219,1,0.0,0.045
220,1,0.0,0.046
221,3,5.0,0.048
222,2,0.0,0.051
223,2,1.0,0.05
224,3,0.0,0.047
225,2,0.0,0.047
226,2,0.0,0.05
227,2,0.0,0.052
228,2,0.0,0.05
229,3,0.0,0.052
230,2,0.0,0.05
231,2,0.0,0.051
232,2,0.0,0.055
233,1,0.0,0.054
234,2,0.0,0.057
235,1,0.0,0.062
236,3,10.0,0.055
237,1,0.0,0.052
238,3,0.0,0.051
239,3,0.0,0.049
240,4,5.0,0.052
241,2,0.0,0.049
242,6,15.0,0.051
243,2,0.0,0.045
244,2,0.0,0.045
245,1,0.0,0.043
246,5,0.0,0.047
247,3,6.0,0.045
248,1,0.0,0.045
249,6,0.0,0.049
250,2,0.0,0.047
251,5,0.0,0.047
252,6,29.333333333333332,0.049
253,3,39.83333333333333,0.05
254,3,0.0,0.051
255,3,5.666666666666666,0.054
256,1,0.0,0.041
257,6,8.0,0.045
258,3,0.0,0.051
259,2,0.0,0.043
260,5,0.0,0.043
261,4,5.5,0.043
262,3,4.0,0.045
263,2,0.0,0.04
264,2,0.0,0.041
265,1,0.0,0.038
266,2,0.0,0.039
267,2,0.0,0.041
268,1,0.0,0.045
269,3,2.0,0.047
270,1,0.0,0.045
271,1,0.0,0.045
272,2,0.0,0.045
273,1,0.0,0.045
274,7,12.0,0.047
275,1,0.0,0.045
276,2,0.0,0.044
277,2,0.0,0.047
278,3,0.0,0.047
279,5,0.0,0.049
280,6,6.0,0.049
281,2,0.0,0.041
282,5,7.0,0.051
283,1,0.0,0.051
284,8,56.33333333333333,0.054
285,5,41.5,0.057
286,1,0.0,0.043
287,2,1.5,0.044
288,1,0.0,0.047
289,2,0.0,0.047
290,3,10.0,0.049
291,1,0.0,0.045
292,3,2.0,0.047
293,1,0.0,0.047
294,1,0.0,0.037
295,5,3.0,0.049
296,3,6.0,0.051
297,3,0.0,0.039
298,6,19.0,0.049
299,5,17.666666666666664,0.052
300,2,0.0,0.038
301,1,0.0,0.046
302,5,1.0,0.049
303,2,0.0,0.051
304,1,0.0,0.049
305,6,19.833333333333332,0.051
306,4,10.0,0.054
307,1,0.0,0.049
308,4,5.0,0.039
309,3,0.0,0.043
310,3,6.0,0.047
311,4,8.0,0.049
312,3,0.0,0.047
313,8,0.0,0.049
314,3,5.5,0.049
315,3,5.5,0.051
316,7,24.0,0.054
317,2,0.0,0.056
318,3,7.5,0.054
319,4,14.166666666666666,0.045
320,2,26.666666666666664,0.043
321,3,49.666666666666664,0.041
322,2,0.0,0.047
323,1,0.0,0.038
324,1,0.0,0.043
325,3,0.0,0.045
326,2,2.0,0.047
327,3,4.0,0.049
328,1,0.0,0.047
329,2,3.0,0.049
330,3,10.0,0.047
331,2,0.0,0.039
332,3,0.0,0.045
333,2,0.0,0.047
334,4,3.5,0.043
335,4,5.0,0.047
336,4,14.5,0.051
337,4,0.0,0.052
338,2,6.0,0.049
339,1,0.0,0.047
340,4,8.0,0.041
341,2,5.0,0.043
342,4,3.5,0.045
343,2,0.0,0.047
344,2,0.0,0.047
345,2,0.0,0.047
346,2,0.0,0.045
347,1,0.0,0.043
348,1,0.0,0.043
349,1,0.0,0.039
350,4,2.0,0.041
351,4,3.5,0.047
352,4,0.0,0.044
353,6,12.0,0.045
354,3,8.0,0.047
355,5,5.5,0.047
356,2,0.0,0.049
357,2,6.0,0.044
358,1,0.0,0.041
359,1,0.0,0.045
360,4,3.0,0.047
361,3,2.0,0.047
362,5,0.0,0.049
363,1,0.0,0.049
364,1,0.0,0.049
365,2,0.0,0.049
366,2,0.0,0.051
367,2,0.0,0.045
368,2,0.0,0.045
369,2,0.0,0.041
370,3,0.0,0.045
371,2,0.0,0.045
372,1,0.0,0.043
373,1,0.0,0.045
374,1,0.0,0.043
375,1,0.0,0.043
376,1,0.0,0.047
377,1,0.0,0.043
378,4,0.0,0.045
379,1,0.0,0.047
380,1,0.0,0.038
381,2,0.0,0.045
382,1,0.0,0.041
383,6,0.0,0.069
384,4,44.0,0.075
385,1,0.0,0.06
386,6,12.0,0.064
387,1,0.0,0.06
388,1,0.0,0.055
389,2,0.0,0.063
390,1,0.0,0.061
391,5,39.0,0.065
392,5,48.0,0.07
393,5,74.0,0.075
394,3,8.0,0.061
395,5,26.5,0.071
396,8,42.5,0.073
397,1,0.0,0.068
398,1,0.0,0.068
399,1,0.0,0.068
400,1,0.0,0.068
401,1,0.0,0.063
402,7,57.0,0.068
403,1,0.0,0.063
404,1,0.0,0.058
405,5,8.0,0.061
406,2,0.0,0.065
407,1,0.0,0.057
408,4,7.0,0.06
409,2,8.0,0.061
410,1,0.0,0.061
411,3,48.0,0.065
412,2,0.0,0.055
413,7,0.0,0.064
414,2,7.0,0.067
415,1,0.0,0.06
416,5,0.0,0.059
417,1,0.0,0.056
418,1,0.0,0.064
419,3,13.5,0.068
420,4,13.5,0.073
421,3,0.0,0.069
422,3,0.0,0.064
423,2,6.0,0.061
424,3,0.0,0.067
425,4,36.0,0.072
426,6,57.0,0.076
427,2,26.0,0.076
428,2,0.0,0.059
429,3,1.5,0.065
430,5,15.0,0.058
431,5,18.0,0.059
432,2,4.0,0.062
433,1,0.0,0.056
434,1,0.0,0.06
435,4,12.0,0.064
436,3,0.0,0.066
437,2,0.0,0.059
438,3,0.0,0.06
439,3,0.0,0.064
440,1,0.0,0.052
441,3,10.0,0.055
442,3,9.0,0.058
443,3,3.0,0.063
444,2,0.0,0.063
445,2,0.0,0.065
446,2,0.0,0.061
447,3,0.0,0.075
448,1,0.0,0.053
449,3,2.0,0.056
450,2,1.0,0.057
451,3,9.0,0.062
452,2,0.0,0.06
453,2,8.0,0.058
454,3,0.5,0.065
455,3,2.0,0.065
456,3,8.0,0.064
457,3,3.0,0.058
458,1,0.0,0.057
459,3,0.0,0.062
460,2,0.0,0.058
461,2,0.0,0.06
462,2,0.0,0.066
463,2,5.0,0.055
464,3,3.0,0.06
465,2,0.0,0.06
466,1,0.0,0.055
467,2,0.0,0.053
468,3,0.0,0.06
469,3,0.0,0.058
470,2,0.0,0.061
471,1,0.0,0.054
472,3,0.0,0.057
473,2,0.0,0.057
474,2,0.0,0.056
475,2,0.0,0.052
476,1,0.0,0.049
477,3,13.0,0.052
478,3,0.0,0.054
479,3,12.0,0.057
480,3,6.0,0.054
481,4,29.0,0.06
482,4,0.0,0.048
483,2,0.0,0.054
484,5,30.0,0.052
485,6,23.0,0.05
486,2,5.0,0.048
487,1,0.0,0.053
488,2,0.0,0.056
489,2,0.0,0.048
490,11,0.0,0.073
491,2,0.0,0.056
492,3,4.0,0.052
493,4,16.0,0.053
494,2,0.0,0.046
495,2,2.0,0.048
496,4,9.0,0.051
497,2,0.0,0.05
498,2,0.0,0.051
499,2,0.0,0.051
500,1,0.0,0.063
501,4,10.0,0.067
502,1,0.0,0.055
503,1,0.0,0.055
504,5,60.0,0.058
505,2,0.0,0.056
506,3,0.0,0.057
507,3,0.0,0.057
508,2,0.0,0.051
509,3,0.0,0.051
510,1,0.0,0.051
511,6,0.0,0.054
512,1,0.0,0.051
513,1,0.0,0.051
514,1,0.0,0.063
515,1,0.0,0.058
516,1,0.0,0.062
517,1,0.0,0.062
518,2,0.0,0.062
519,2,4.0,0.062
520,5,15.0,0.066
521,5,0.0,0.067
522,4,30.0,0.071
523,4,69.0,0.06
524,2,8.0,0.056
525,2,8.0,0.056
526,3,0.0,0.06
527,1,0.0,0.056
528,3,7.0,0.053
529,1,0.0,0.051
530,3,7.0,0.053
531,1,0.0,0.051
532,8,92.0,0.063
533,2,48.0,0.067
534,3,0.0,0.051
535,3,0.0,0.049
536,3,5.0,0.051
537,1,0.0,0.048
538,3,0.5,0.053
539,7,50.0,0.06
540,2,22.5,0.064
541,2,22.5,0.064
542,2,6.0,0.057
543,4,5.0,0.057
544,4,5.0,0.057
545,3,0.0,0.054
546,6,14.0,0.054
547,2,0.0,0.056
548,7,32.0,0.06
549,2,0.0,0.063
550,4,4.5,0.054
551,5,0.0,0.056
552,2,8.0,0.056
553,2,1.5,0.051
554,2,1.5,0.051
555,4,0.0,0.053
556,3,6.0,0.06
557,3,6.0,0.053
558,3,9.0,0.051
559,2,0.0,0.051
560,1,0.0,0.051
561,4,0.0,0.054
562,2,4.0,0.053
563,3,0.0,0.056
564,5,18.0,0.062
565,3,0.0,0.054
566,3,0.0,0.054
567,1,0.0,0.056
568,3,0.0,0.06
569,4,70.0,0.069
570,5,114.0,0.072
571,1,0.0,0.049
572,1,0.0,0.049
573,2,0.0,0.063
574,1,0.0,0.047
575,4,0.0,0.046
576,3,0.0,0.046
577,1,0.0,0.046
578,3,11.0,0.048
579,2,0.0,0.046
580,2,0.0,0.051
581,2,0.0,0.046
582,5,64.0,0.048
583,1,0.0,0.046
584,6,96.0,0.051
585,3,17.0,0.048
586,1,0.0,0.044
587,6,17.0,0.046
588,1,0.0,0.044
589,4,0.0,0.053
590,1,0.0,0.05
591,1,0.0,0.05
592,3,0.0,0.044
593,1,0.0,0.042
594,6,22.0,0.05
595,1,0.0,0.048
596,1,0.0,0.048
597,9,26.0,0.046
598,1,0.0,0.044
599,1,0.0,0.044
600,1,0.0,0.044
601,1,0.0,0.044
602,1,0.0,0.044
603,1,0.0,0.046
604,5,45.0,0.048
605,3,73.0,0.05
606,1,0.0,0.046
607,1,0.0,0.044
608,1,0.0,0.044
609,5,12.0,0.046
610,4,10.0,0.046
611,1,0.0,0.044
612,4,18.0,0.046
613,2,12.0,0.044
614,5,34.0,0.046
615,1,0.0,0.048
616,3,37.0,0.051
617,1,0.0,0.046
618,3,4.0,0.048
619,2,7.0,0.044
620,1,0.0,0.044
621,1,0.0,0.046
622,3,31.0,0.048
623,1,0.0,0.046
624,5,17.0,0.048
625,1,0.0,0.044
626,2,0.0,0.044
627,1,0.0,0.046
628,3,20.0,0.048
629,1,0.0,0.042
630,3,4.0,0.044
631,1,0.0,0.046
632,6,42.0,0.048
633,1,0.0,0.048
634,3,56.0,0.051
635,1,0.0,0.042
636,3,9.0,0.044
637,4,0.0,0.044
638,1,0.0,0.048
639,7,96.0,0.051
640,3,3.0,0.044
641,1,0.0,0.042
642,1,0.0,0.048
643,1,0.0,0.044
644,3,2.0,0.046
645,3,8.0,0.046
646,1,0.0,0.044
647,1,0.0,0.042
648,3,0.0,0.044
649,1,0.0,0.048
650,2,28.0,0.051
651,1,0.0,0.048
652,4,34.5,0.054
653,6,93.5,0.051
654,1,0.0,0.044
655,4,13.0,0.046
656,1,0.0,0.048
657,6,45.0,0.048
658,7,63.0,0.05
659,1,0.0,0.044
660,1,0.0,0.044
661,1,0.0,0.042
662,3,3.0,0.044
663,1,0.0,0.042
664,2,0.0,0.044
665,1,0.0,0.05
666,3,133.0,0.053
667,4,33.0,0.054
668,5,10.0,0.051
669,2,0.0,0.044
670,1,0.0,0.042
671,3,3.0,0.046
672,4,10.0,0.048
673,1,0.0,0.046
674,1,0.0,0.046
675,2,0.0,0.046
676,2,0.0,0.044
677,2,0.0,0.051
678,1,0.0,0.046
679,3,19.0,0.048
680,8,68.5,0.054
681,7,79.5,0.051
682,1,0.0,0.051
683,1,0.0,0.051
684,1,0.0,0.046
685,4,0.0,0.048
686,1,0.0,0.046
687,3,0.0,0.048
688,1,0.0,0.044
689,4,9.0,0.046
690,1,0.0,0.044
691,3,0.0,0.046
692,6,195.0,0.056
693,1,0.0,0.051
694,3,7.0,0.055
695,1,0.0,0.052
696,3,11.0,0.046
697,1,0.0,0.044
698,2,0.0,0.041
699,1,0.0,0.039
700,2,9.0,0.046
701,1,0.0,0.046
702,6,44.0,0.048
703,1,0.0,0.044
704,3,8.0,0.044
705,1,0.0,0.048
706,2,0.0,0.041
707,1,0.0,0.039
708,2,0.0,0.048
709,3,2.0,0.042
710,1,0.0,0.041
711,1,0.0,0.046
712,3,32.0,0.048
713,4,7.0,0.044
714,1,0.0,0.042
715,1,0.0,0.046
716,2,30.0,0.048
717,1,0.0,0.046
718,3,0.0,0.048
719,1,0.0,0.048
720,6,89.0,0.051
721,1,0.0,0.044
722,4,24.0,0.046
723,1,0.0,0.044
724,1,0.0,0.051
725,10,567.0,0.054
726,7,936.0,0.056
727,1,0.0,0.048
728,3,2.0,0.042
729,1,0.0,0.041
730,1,0.0,0.044
731,1,0.0,0.042
732,2,0.0,0.044
733,1,0.0,0.044
734,3,24.0,0.046
735,1,0.0,0.044
736,3,0.0,0.046
737,1,0.0,0.05
738,3,0.0,0.053
739,3,0.0,0.055
740,5,26.5,0.057
741,1,0.0,0.059
742,4,0.0,0.057
743,6,15.75,0.06
744,6,28.0,0.062
745,1,0.0,0.057
746,1,0.0,0.059
747,1,0.0,0.054
748,5,5.0,0.055
749,3,4.5,0.053
750,5,39.5,0.057
751,1,0.0,0.052
752,2,9.5,0.051
753,2,10.5,0.055
754,3,0.0,0.057
755,1,0.0,0.055
756,2,0.0,0.055
757,6,74.5,0.058
758,5,56.0,0.056
759,4,1.5,0.054
760,3,2.0,0.057
761,1,0.0,0.053
762,6,70.25,0.056
763,4,4.0,0.057
764,3,7.0,0.054
765,1,0.0,0.049
766,2,3.0,0.052
767,1,0.0,0.047
768,1,0.0,0.048
769,1,0.0,0.048
770,3,0.0,0.047
771,5,9.5,0.05
772,5,10.0,0.051
773,1,0.0,0.047
774,3,10.0,0.051
775,1,0.0,0.052
776,3,16.0,0.054
777,3,4.0,0.059
778,3,3.0,0.053
779,3,9.5,0.055
780,8,107.0,0.057
781,2,0.0,0.054
782,2,0.0,0.052
783,4,101.0,0.06
784,1,0.0,0.054
785,2,0.5,0.049
786,3,0.0,0.051
787,3,3.5,0.055
788,1,0.0,0.052
789,4,0.0,0.055
790,2,0.0,0.062
791,4,21.0,0.058
792,1,0.0,0.051
793,4,11.0,0.054
794,2,4.0,0.057
795,4,18.0,0.057
796,1,0.0,0.054
797,1,0.0,0.045
798,1,0.0,0.051
799,2,0.0,0.054
800,4,100.0,0.063
801,1,0.0,0.059
802,2,8.0,0.064
803,8,40.0,0.055
804,4,7.0,0.06
805,2,0.0,0.052
806,1,0.0,0.049
807,2,0.0,0.052
808,2,18.0,0.054
809,2,20.0,0.051
810,1,0.0,0.05
811,4,15.0,0.053
812,2,16.0,0.057
813,2,16.0,0.057
814,3,0.0,0.055
815,4,7.0,0.06
816,1,0.0,0.056
817,2,10.0,0.049
818,2,10.0,0.046
819,3,8.0,0.049
820,2,0.0,0.051
821,1,0.0,0.052
822,3,20.0,0.052
823,2,0.0,0.053
824,2,0.0,0.053
825,2,0.0,0.057
826,3,10.0,0.06
827,4,0.0,0.06
828,3,17.5,0.064
829,4,16.0,0.063
830,1,0.0,0.06
831,14,0.0,0.059
832,2,0.0,0.063
833,6,0.0,0.056
834,2,0.0,0.06
835,3,0.0,0.056
836,2,0.0,0.06
837,5,27.5,0.065
838,2,0.0,0.062
839,2,3.0,0.062
840,2,4.0,0.063
841,1,0.0,0.064
842,2,1.0,0.068
843,4,0.0,0.06
844,3,19.0,0.056
845,3,1.0,0.057
846,9,34.0,0.056
847,3,21.0,0.053
848,6,20.0,0.05
849,4,0.0,0.056
850,2,0.0,0.053
851,1,0.0,0.053
852,5,0.0,0.06
853,3,0.0,0.063
854,9,59.0,0.056
855,5,46.0,0.06
856,2,42.0,0.063
857,3,0.0,0.053
858,2,2.5,0.057
859,5,10.0,0.054
860,3,0.0,0.057
861,2,0.0,0.056
862,2,0.0,0.056
863,2,0.0,0.056
864,4,19.0,0.053
865,2,0.0,0.056
866,1,0.0,0.053
867,1,0.0,0.056
868,1,0.0,0.056
869,3,2.0,0.056
870,1,0.0,0.053
871,3,6.0,0.061
872,2,3.5,0.061
873,2,1.0,0.056
874,4,5.0,0.055
875,4,0.0,0.052
876,3,3.0,0.054
877,2,0.0,0.057
878,5,4.5,0.055
879,1,0.0,0.048
880,2,0.0,0.053
881,3,2.0,0.051
882,3,2.5,0.051
883,4,8.0,0.052
884,2,0.0,0.053
885,4,5.5,0.058
886,1,0.0,0.048
887,1,0.0,0.048
888,1,0.0,0.048
889,1,0.0,0.048
890,2,0.0,0.055
891,3,0.0,0.053
892,3,1.5,0.054
893,3,1.5,0.051
894,3,0.0,0.053
895,5,7.5,0.056
896,3,0.0,0.053
897,2,0.0,0.054
898,1,0.0,0.051
899,2,2.0,0.055
900,3,0.0,0.056
901,2,2.0,0.055
902,6,7.5,0.056
903,2,0.0,0.056
904,1,0.0,0.056
905,1,0.0,0.056
906,1,0.0,0.056
907,1,0.0,0.053
908,1,0.0,0.053
909,1,0.0,0.053
910,1,0.0,0.056
911,1,0.0,0.05
912,3,6.0,0.053
913,1,0.0,0.048
914,1,0.0,0.048
915,1,0.0,0.048
916,1,0.0,0.048
917,3,0.0,0.05
918,3,0.0,0.05
919,1,0.0,0.056
920,1,0.0,0.056
921,3,12.0,0.051
922,1,0.0,0.046
923,1,0.0,0.046
924,1,0.0,0.046
925,1,0.0,0.046
926,3,0.0,0.048
927,3,0.0,0.048
928,6,6.5,0.058
929,5,0.0,0.058
930,3,0.0,0.054
931,2,0.0,0.053
932,1,0.0,0.056
933,2,0.0,0.049
934,3,0.0,0.048
935,2,0.0,0.048
936,2,10.0,0.046
937,4,0.0,0.059
938,1,0.0,0.056
939,4,0.0,0.056
940,4,4.0,0.057
941,4,18.0,0.049
942,3,15.0,0.051
943,4,0.0,0.053
944,4,3.0,0.056
945,3,4.0,0.059
946,2,4.0,0.048
947,1,0.0,0.046
948,5,0.0,0.044
949,4,9.166666666666668,0.046
950,4,12.833333333333332,0.046
951,5,37.0,0.049
952,5,0.0,0.06
953,5,11.0,0.064
954,3,2.0,0.059
955,1,0.0,0.057
956,4,3.5,0.059
957,1,0.0,0.056
958,3,0.0,0.051
959,3,10.0,0.054
960,2,0.0,0.051
961,2,1.0,0.057
962,2,3.5,0.046
963,3,0.0,0.064
964,2,4.0,0.046
965,4,4.5,0.054
966,2,4.5,0.054
967,2,0.0,0.051
968,3,2.0,0.054
969,4,6.0,0.051
970,3,9.0,0.046
971,4,15.166666666666666,0.049
972,1,0.0,0.053
973,4,3.0,0.056
974,3,0.0,0.056
975,3,2.0,0.057
976,2,0.0,0.044
977,2,0.0,0.044
978,2,29.0,0.051
979,3,12.0,0.064
980,2,5.0,0.06
981,3,0.0,0.057
982,1,0.0,0.054
983,2,0.0,0.06
984,3,2.5,0.059
985,1,0.0,0.056
986,3,0.0,0.054
987,3,3.5,0.053
988,1,0.0,0.051
989,3,9.0,0.056
990,1,0.0,0.044
991,3,2.0,0.06
992,4,5.0,0.046
993,4,4.5,0.049
994,3,4.0,0.046
995,3,3.0,0.053
996,2,14.0,0.046
997,5,26.0,0.058
998,2,4.0,0.044
999,1,0.0,0.044
1000,2,4.833333333333333,0.049
1001,2,25.0,0.049
1002,2,34.0,0.051
1003,2,1.0,0.051
1004,2,0.0,0.051
1005,11,91.0,0.054
1006,6,19.0,0.057
1007,1,0.0,0.051
1008,1,0.0,0.051
1009,1,0.0,0.051
1010,5,6.0,0.057
1011,3,0.0,0.06
1012,3,1.0,0.057
1013,2,0.0,0.06
1014,3,0.0,0.051
1015,3,4.0,0.056
1016,3,5.0,0.054
1017,1,0.0,0.051
1018,2,0.0,0.056
1019,4,4.5,0.059
1020,1,0.0,0.051
1021,5,0.0,0.053
1022,4,3.5,0.059
1023,4,3.6666666666666665,0.059
1024,4,3.6666666666666665,0.059
1025,2,7.0,0.049
1026,8,45.0,0.051
1027,1,0.0,0.049
1028,4,0.0,0.053
1029,1,0.0,0.064
1030,10,80.0,0.068
1031,4,4.666666666666666,0.059
1032,2,2.6666666666666665,0.063
